Date:	Tue, Nov 26, 2013		
95.001000	-126.029500		
95.501000	-125.591000		
96.001000	-125.421200		
96.501000	-125.279500		
97.001000	-125.225400		
97.501000	-125.063200		
98.001000	-124.885500		
98.501000	-124.689800		
99.001000	-124.494800		
99.501000	-124.377400		
100.001000	-124.244900		
100.501000	-124.059000		
101.001000	-123.711600		
101.501000	-123.719700		
102.001000	-123.683900		
102.501000	-123.430000		
103.001000	-123.100800		
103.501000	-123.284800		
104.001000	-123.211600		
104.501000	-122.682000		
105.001000	-122.539400		
105.501000	-122.237500		
106.001000	-122.070400		
106.501000	-121.829900		
107.001000	-122.005000		
107.501000	-121.972500		
108.001000	-121.859200		
108.501000	-121.512700		
109.001000	-121.383200		
109.501000	-121.201000		
110.001000	-120.836300		
110.501000	-120.796400		
111.001000	-121.003200		
111.501000	-121.118400		
112.001000	-121.073400		
112.501000	-120.838400		
113.001000	-120.787300		
113.501000	-120.944800		
114.001000	-120.569700		
114.501000	-120.723700		
115.001000	-120.642900		
115.501000	-120.323400		
116.001000	-119.429600		
116.501000	-118.650500		
117.001000	-117.945200		
117.501000	-117.549400		
118.001000	-116.933000		
118.501000	-116.578200		
119.001000	-116.233600		
119.501000	-115.935900		
120.001000	-115.435000		
120.501000	-115.263100		
121.001000	-114.921000		
121.501000	-115.060000		
122.001000	-114.894800		
122.501000	-114.907500		
123.001000	-114.570300		
123.501000	-114.304600		
124.001000	-114.414100		
124.501000	-114.346200		
125.001000	-113.814400		
125.501000	-113.596100		
126.001000	-113.411700		
126.501000	-113.409400		
127.001000	-113.123300		
127.501000	-112.770100		
128.001000	-112.634100		
128.501000	-112.654400		
129.001000	-112.885800		
129.501000	-112.393000		
130.001000	-112.359200		
130.501000	-112.260200		
131.001000	-111.829300		
131.501000	-111.625800		
132.001000	-110.592600		
132.501000	-109.640600		
133.001000	-108.492600		
133.501000	-107.867000		
134.001000	-107.160700		
134.501000	-106.627500		
135.001000	-106.391900		
135.501000	-105.870100		
136.001000	-105.708700		
136.501000	-105.396000		
137.001000	-104.960300		
137.501000	-104.836600		
138.000000	-104.276200		
138.500000	-104.259100		
139.000000	-103.712500		
139.500000	-103.246600		
140.001000	-103.199000		
140.500000	-102.905800		
141.000000	-102.795400		
141.500000	-102.405700		
142.000000	-102.049200		
142.500000	-102.107700		
143.000000	-101.914200		
143.500000	-101.236100		
144.000000	-101.239500		
144.500000	-101.079700		
145.000000	-101.143900		
145.500000	-101.238400		
146.000000	-100.952800		
146.500000	-100.820700		
147.000000	-100.739500		
147.500000	-100.398000		
148.000000	-99.918400		
148.500000	-100.164400		
149.000000	-99.914100		
149.500000	-99.478100		
150.000000	-99.271100		
150.500000	-98.906100		
151.000000	-98.740800		
151.500000	-98.674100		
152.000000	-98.317900		
152.500000	-98.028800		
153.000000	-97.866000		
153.500000	-97.407800		
154.000000	-97.134500		
154.500000	-97.208900		
155.000000	-96.943300		
155.500000	-96.189000		
156.000000	-95.800500		
156.500000	-96.030200		
157.000000	-95.880500		
157.500000	-95.795400		
158.000000	-95.461600		
158.500000	-95.017000		
159.000000	-94.512900		
159.500000	-94.551400		
160.000000	-93.980700		
160.500000	-92.800900		
161.000000	-91.725500		
161.500000	-91.349200		
162.000000	-91.064300		
162.500000	-90.317200		
163.000000	-89.813800		
163.500000	-89.400700		
164.000000	-88.888700		
164.500000	-88.113600		
165.000000	-87.588900		
165.500000	-87.029500		
166.000000	-86.590000		
166.500000	-86.083400		
167.000000	-85.518900		
167.500000	-85.523900		
168.000000	-85.489100		
168.500000	-85.291700		
169.000000	-85.122900		
169.500000	-84.393900		
170.000000	-83.684600		
170.500000	-83.278600		
171.000000	-83.191100		
171.500000	-82.869200		
172.000000	-82.518600		
172.500000	-82.002500		
173.000000	-81.482900		
173.500000	-81.078600		
174.000000	-81.169500		
174.500000	-80.857500		
175.000000	-80.584500		
175.500000	-80.241100		
176.000000	-80.015800		
176.500000	-79.742100		
177.000000	-79.318700		
177.500000	-79.200300		
178.000000	-79.037500		
178.500000	-78.898300		
179.000000	-78.658300		
179.500000	-78.165800		
180.000000	-78.031600		
180.500000	-77.504500		
181.000000	-77.289900		
181.500000	-76.636800		
182.000000	-76.300800		
182.500000	-76.010800		
183.000000	-75.821200		
183.500000	-75.880800		
184.000000	-75.676700		
184.500000	-75.524100		
185.000000	-75.306300		
185.500000	-75.085000		
186.000000	-74.855100		
186.500000	-74.722800		
187.000000	-74.254100		
187.500000	-73.825400		
188.000000	-73.604800		
188.500000	-73.444000		
189.000000	-72.765100		
189.500000	-72.462100		
190.000000	-72.222200		
190.500000	-71.923700		
191.000000	-71.679200		
191.500000	-71.513600		
192.000000	-71.459100		
192.500000	-71.195300		
193.000000	-71.249900		
193.500000	-71.286800		
194.000000	-70.882300		
194.500000	-70.639900		
195.000000	-69.752400		
195.500000	-69.039700		
196.000000	-68.523400		
196.500000	-67.948100		
197.000000	-67.658200		
197.500000	-67.305800		
198.000000	-67.105100		
198.500000	-66.620700		
199.000000	-66.408600		
199.500000	-65.629100		
200.000000	-65.059600		
200.500000	-64.584700		
201.000000	-64.231300		
201.500000	-63.852200		
202.000000	-63.465400		
202.500000	-63.247100		
203.000000	-62.639200		
203.500000	-62.204400		
204.000000	-61.820500		
204.500000	-61.491200		
205.000000	-61.119700		
205.500000	-61.321200		
206.000000	-61.029400		
206.500000	-60.750700		
207.000000	-60.535900		
207.500000	-60.171700		
208.000000	-59.622900		
208.500000	-59.113400		
209.000000	-58.595600		
209.500000	-58.190400		
210.000000	-58.206600		
210.500000	-58.181100		
211.000000	-57.957000		
211.500000	-57.363600		
212.000000	-56.617300		
212.500000	-56.360100		
213.000000	-56.208200		
213.500000	-55.731600		
214.000000	-55.709700		
214.500000	-55.367700		
215.000000	-55.095700		
215.500000	-54.791100		
216.000000	-54.740900		
216.500000	-54.233300		
217.000000	-54.067200		
217.500000	-53.592500		
218.000000	-53.296400		
218.500000	-52.869400		
219.000000	-53.027100		
219.500000	-53.083400		
220.000000	-52.880400		
220.500000	-52.224800		
221.000000	-51.838700		
221.500000	-51.581500		
222.000000	-51.545000		
222.500000	-51.294200		
223.000000	-50.812900		
223.500000	-50.690500		
224.000000	-50.743700		
224.500000	-50.549700		
225.000000	-49.936200		
225.500000	-49.183800		
226.000000	-49.169100		
226.500000	-49.075600		
227.000000	-48.821600		
227.500000	-48.891000		
228.000000	-48.357300		
228.500000	-47.653700		
229.000000	-47.008500		
229.500000	-46.079500		
230.000000	-45.793900		
230.500000	-45.191200		
231.000000	-44.360600		
231.500000	-44.030200		
232.000000	-43.617900		
232.500000	-43.134200		
233.000000	-42.950300		
233.500000	-42.605600		
234.000000	-41.850600		
234.500000	-41.448700		
235.000000	-40.804600		
235.500000	-40.729000		
236.000000	-40.487000		
236.500000	-39.655300		
237.000000	-38.990300		
237.500000	-38.485100		
238.000000	-38.099200		
238.500000	-37.743300		
239.000000	-37.546400		
239.500000	-37.675300		
240.000000	-37.517200		
240.500000	-36.933200		
241.000000	-36.283800		
241.500000	-35.914800		
242.000000	-35.493200		
242.500000	-35.093300		
243.000000	-34.597200		
243.500000	-34.244900		
244.000000	-34.003100		
244.500000	-33.783500		
245.000000	-33.711100		
245.500000	-33.269300		
246.000000	-33.259300		
246.500000	-46.189200		
247.000000	-71.820600		
247.500000	-107.476000		
248.000000	-146.439500		
248.500000	-198.149100		
249.000000	-235.005000		
249.500000	-277.969000		
250.000000	-318.088000		
250.500000	-352.588000		
251.000000	-376.443000		
251.500000	-395.754000		
252.000000	-411.185000		
252.500000	-418.759000		
253.000000	-426.030000		
253.500000	-431.785000		
254.000000	-436.047000		
254.500000	-439.065000		
255.000000	-441.078000		
255.500000	-442.882000		
256.000000	-444.062000		
256.500000	-444.859000		
257.000000	-445.697000		
257.500000	-446.668000		
258.000000	-447.587000		
258.500000	-448.281000		
259.000000	-448.687000		
259.500000	-449.090000		
260.000000	-449.365000		
260.500000	-449.595000		
261.000000	-449.943000		
261.500000	-450.115000		
262.000000	-450.533000		
262.500000	-450.888000		
263.000000	-450.824000		
263.500000	-450.898000		
264.000000	-451.260000		
264.500000	-451.227000		
265.000000	-451.671000		
265.500000	-451.688000		
266.000000	-451.766000		
266.500000	-452.076000		
267.000000	-452.319000		
267.500000	-452.172000		
268.000000	-452.300000		
268.500000	-452.393000		
269.000000	-452.224000		
269.500000	-452.273000		
270.000000	-452.211000		
270.500000	-451.868000		
271.000000	-451.959000		
271.500000	-452.104000		
272.000000	-452.122000		
272.500000	-452.312000		
273.000000	-452.663000		
273.500000	-453.289000		
274.000000	-453.624000		
274.500000	-453.719000		
275.000000	-453.604000		
275.500000	-453.600000		
276.000000	-453.219000		
276.500000	-453.080000		
277.000000	-453.233000		
277.500000	-453.382000		
278.000000	-453.488000		
278.500000	-453.606000		
279.000000	-453.714000		
279.500000	-453.772000		
280.000000	-453.734000		
280.500000	-453.697000		
281.000000	-453.851000		
281.500000	-453.711000		
282.000000	-453.905000		
282.500000	-454.110000		
283.000000	-454.164000		
283.500000	-454.135000		
284.000000	-453.838000		
284.500000	-453.499000		
285.000000	-453.435000		
285.500000	-453.565000		
286.000000	-454.039000		
286.500000	-454.286000		
287.000000	-454.676000		
287.500000	-454.401000		
288.000000	-454.317000		
288.500000	-454.450000		
289.000000	-454.149000		
289.500000	-454.189000		
290.000000	-454.529000		
290.500000	-454.721000		
291.000000	-455.097000		
291.500000	-455.209000		
292.000000	-455.171000		
292.500000	-455.000000		
293.000000	-455.241000		
293.500000	-455.573000		
294.000000	-455.466000		
294.500000	-455.693000		
295.000000	-455.525000		
295.500000	-455.383000		
296.000000	-455.480000		
296.500000	-455.592000		
297.000000	-455.253000		
297.500000	-455.069000		
298.000000	-455.354000		
298.500000	-455.488000		
299.000000	-455.577000		
299.500000	-455.817000		
300.000000	-455.232000		
300.500000	-454.923000		
301.000000	-454.866000		
301.500000	-455.263000		
302.000000	-455.484000		
302.500000	-455.788000		
303.000000	-455.955000		
303.500000	-455.958000		
304.000000	-456.051000		
304.500000	-456.375000		
305.000000	-456.437000		
305.500000	-456.268000		
306.000000	-456.339000		
306.500000	-456.595000		
307.000000	-456.587000		
307.500000	-456.880000		
308.000000	-456.425000		
308.500000	-456.983000		
309.000000	-457.078000		
309.500000	-456.965000		
310.000000	-456.919000		
310.500000	-456.944000		
311.000000	-457.037000		
311.500000	-457.136000		
312.000000	-457.190000		
312.500000	-456.939000		
313.000000	-456.639000		
313.500000	-456.792000		
314.000000	-457.050000		
314.500000	-457.290000		
315.001000	-457.395000		
315.500000	-457.790000		
316.000000	-458.151000		
316.500000	-458.264000		
317.000000	-458.299000		
317.500000	-458.328000		
318.000000	-458.265000		
318.500000	-458.072000		
319.000000	-457.810000		
319.500000	-457.888000		
320.000000	-458.310000		
320.500000	-458.301000		
321.000000	-458.074000		
321.500000	-458.031000		
322.000000	-457.856000		
322.500000	-457.921000		
