Date:	Tue, Nov 26, 2013		
52.500000	-451.960000		
53.000000	-452.013000		
53.500000	-452.156000		
54.000000	-452.229000		
54.500000	-452.312000		
55.000000	-452.150000		
55.500000	-452.265000		
56.000000	-452.401000		
56.500000	-452.257000		
57.000000	-452.181000		
57.500000	-452.133000		
58.000000	-452.175000		
58.500000	-452.331000		
59.000000	-452.142000		
59.500000	-451.942000		
60.000000	-452.321000		
60.500000	-452.403000		
61.000000	-452.390000		
61.500000	-452.503000		
62.000000	-452.399000		
62.500000	-452.288000		
63.000000	-452.301000		
63.500000	-452.309000		
64.000000	-452.434000		
64.500000	-452.601000		
65.000000	-452.632000		
65.500000	-452.791000		
66.000000	-452.707000		
66.500000	-452.876000		
67.000000	-453.049000		
67.500000	-452.936000		
68.000000	-453.071000		
68.500000	-453.253000		
69.000000	-453.307000		
69.500000	-453.366000		
70.000000	-453.341000		
70.500000	-453.151000		
71.000000	-453.263000		
71.500000	-453.194000		
72.000000	-453.165000		
72.500000	-453.438000		
73.000000	-453.227000		
73.500000	-453.094000		
74.000000	-453.161000		
74.500000	-453.108000		
75.000000	-453.635000		
75.500000	-453.757000		
76.000000	-453.573000		
76.500000	-453.734000		
77.000000	-453.813000		
77.500000	-453.410000		
78.000000	-453.598000		
78.500000	-453.546000		
79.000000	-453.444000		
79.500000	-453.715000		
80.000000	-453.464000		
80.500000	-453.414000		
81.000000	-453.872000		
81.500000	-453.949000		
82.000000	-453.810000		
82.500000	-453.900000		
83.000000	-453.681000		
83.500000	-453.953000		
84.000000	-454.130000		
84.500000	-454.201000		
85.000000	-454.350000		
85.500000	-454.320000		
86.000000	-454.367000		
86.500000	-454.313000		
87.000000	-454.087000		
87.500000	-453.958000		
88.000000	-454.038000		
88.500000	-454.078000		
89.000000	-454.353000		
89.500000	-454.330000		
90.000000	-454.276000		
90.500000	-454.419000		
91.000000	-454.378000		
91.500000	-454.339000		
92.000000	-454.515000		
92.500000	-454.577000		
93.000000	-454.849000		
93.500000	-455.202000		
94.000000	-455.119000		
94.500000	-455.237000		
95.000000	-455.348000		
95.500000	-455.320000		
96.000000	-455.161000		
96.500000	-454.978000		
97.000000	-455.005000		
97.500000	-454.954000		
98.000000	-455.004000		
98.500000	-454.763000		
99.000000	-454.738000		
99.500000	-454.548000		
100.000000	-454.829000		
100.500000	-455.037000		
101.000000	-455.166000		
101.500000	-455.172000		
102.000000	-454.991000		
102.500000	-454.875000		
103.000000	-455.449000		
103.500000	-455.878000		
104.000000	-456.024000		
104.500000	-456.054000		
105.000000	-455.519000		
105.500000	-455.287000		
106.000000	-455.454000		
106.500000	-455.545000		
107.000000	-455.821000		
107.500000	-455.922000		
108.000000	-456.113000		
108.500000	-455.953000		
109.000000	-455.844000		
109.500000	-455.921000		
110.000000	-455.751000		
110.500000	-455.627000		
111.000000	-455.496000		
111.500000	-455.565000		
112.000000	-455.437000		
112.500000	-455.305000		
113.000000	-455.757000		
113.500000	-456.062000		
114.000000	-456.115000		
114.500000	-456.100000		
115.000000	-455.984000		
115.500000	-455.923000		
116.000000	-456.033000		
116.500000	-455.783000		
117.000000	-455.656000		
117.500000	-455.395000		
118.000000	-455.606000		
118.500000	-456.092000		
119.000000	-456.377000		
119.500000	-456.493000		
120.000000	-456.483000		
120.500000	-456.313000		
121.000000	-456.276000		
121.500000	-456.214000		
122.000000	-456.062000		
122.500000	-456.095000		
123.000000	-456.204000		
123.500000	-456.362000		
124.000000	-456.250000		
124.500000	-456.207000		
125.000000	-456.074000		
125.500000	-455.993000		
126.000000	-456.064000		
126.500000	-456.134000		
127.000000	-455.999000		
127.500000	-455.819000		
128.000000	-455.698000		
128.500000	-455.703000		
129.000000	-455.855000		
129.500000	-456.252000		
130.000000	-456.534000		
130.500000	-456.501000		
131.000000	-456.714000		
131.500000	-456.605000		
132.000000	-456.368000		
132.500000	-455.949000		
133.000000	-456.263000		
133.500000	-456.495000		
134.000000	-456.715000		
134.500000	-456.778000		
135.000000	-456.651000		
135.500000	-456.504000		
136.000000	-456.561000		
136.500000	-456.570000		
137.000000	-456.501000		
137.500000	-456.844000		
138.000000	-456.740000		
138.500000	-456.718000		
139.000000	-456.558000		
139.500000	-456.657000		
140.000000	-456.665000		
140.500000	-456.471000		
141.000000	-456.643000		
141.500000	-456.555000		
142.000000	-456.303000		
142.500000	-456.474000		
143.000000	-456.284000		
143.500000	-456.187000		
144.000000	-456.619000		
144.500000	-456.895000		
145.000000	-457.230000		
145.500000	-457.145000		
146.000000	-456.921000		
146.500000	-456.944000		
147.000000	-456.915000		
147.500000	-456.667000		
148.000000	-456.810000		
148.500000	-456.780000		
149.000000	-456.838000		
149.500000	-456.832000		
150.000000	-457.058000		
150.500000	-456.913000		
151.000000	-456.797000		
151.500000	-456.813000		
152.000000	-456.701000		
152.500000	-456.489000		
153.000000	-456.575000		
153.500000	-456.746000		
154.000000	-456.890000		
154.500000	-456.840000		
155.000000	-456.858000		
155.500000	-456.703000		
156.000000	-456.602000		
156.500000	-456.652000		
157.000000	-456.978000		
157.500000	-457.074000		
158.000000	-456.881000		
158.500000	-456.678000		
159.000000	-456.687000		
159.500000	-457.022000		
160.000000	-456.943000		
160.500000	-457.164000		
161.000000	-457.123000		
161.500000	-456.932000		
162.000000	-457.028000		
162.500000	-457.055000		
163.000000	-457.290000		
163.500000	-457.565000		
164.000000	-457.386000		
164.500000	-457.554000		
165.000000	-457.540000		
165.500000	-457.484000		
166.000000	-457.267000		
166.500000	-457.252000		
167.000000	-457.041000		
167.500000	-457.072000		
168.000000	-457.427000		
168.500000	-457.622000		
169.000000	-457.471000		
169.500000	-457.270000		
170.000000	-457.369000		
170.500000	-457.494000		
171.000000	-457.682000		
171.500000	-457.588000		
172.000000	-457.502000		
172.500000	-457.244000		
173.000000	-457.363000		
173.500000	-457.428000		
174.000000	-457.474000		
174.500000	-457.349000		
175.000000	-457.567000		
175.500000	-457.513000		
176.000000	-457.866000		
176.500000	-457.866000		
177.000000	-457.778000		
177.500000	-457.638000		
178.000000	-457.326000		
178.500000	-457.307000		
179.000000	-457.450000		
179.500000	-457.599000		
180.000000	-457.678000		
180.500000	-457.389000		
181.000000	-457.473000		
181.500000	-457.636000		
182.000000	-457.352000		
182.500000	-457.306000		
183.000000	-457.375000		
183.500000	-457.509000		
184.000000	-457.421000		
184.500000	-457.516000		
185.000000	-457.332000		
185.500000	-457.296000		
186.000000	-457.388000		
186.500000	-457.749000		
187.000000	-458.116000		
187.500000	-458.106000		
188.000000	-457.810000		
188.500000	-457.836000		
189.000000	-457.563000		
189.500000	-457.313000		
190.000000	-457.273000		
190.500000	-457.344000		
191.000000	-457.595000		
191.500000	-457.966000		
192.000000	-458.033000		
192.500000	-457.903000		
193.000000	-457.851000		
193.500000	-457.999000		
194.000000	-457.778000		
194.500000	-457.627000		
195.000000	-457.948000		
195.500000	-457.902000		
196.000000	-457.792000		
196.500000	-458.023000		
197.000000	-457.831000		
197.500000	-457.628000		
198.000000	-457.571000		
198.500000	-457.476000		
199.000000	-457.514000		
199.500000	-457.629000		
200.000000	-457.666000		
200.500000	-457.754000		
201.000000	-457.868000		
201.500000	-457.834000		
202.000000	-457.836000		
202.500000	-457.866000		
203.000000	-457.800000		
203.500000	-457.889000		
204.000000	-458.020000		
204.500000	-457.978000		
205.000000	-457.993000		
205.500000	-458.061000		
206.000000	-457.988000		
206.500000	-458.090000		
207.000000	-458.200000		
207.500000	-457.916000		
208.000000	-458.183000		
208.500000	-457.995000		
209.000000	-458.445000		
209.500000	-458.314000		
210.000000	-457.961000		
210.500000	-458.076000		
211.000000	-458.098000		
211.500000	-458.547000		
212.000000	-458.601000		
212.500000	-458.545000		
213.000000	-458.549000		
213.500000	-458.311000		
214.000000	-457.987000		
214.500000	-458.151000		
215.000000	-458.634000		
215.500000	-458.583000		
216.000000	-458.546000		
216.500000	-458.405000		
217.000000	-458.313000		
217.500000	-458.688000		
